id,first,if_zxs,order,normal_c,first_name,normal_name,first_c
"465856","2017-06-27","0","2017-06-28","1","六鳌红蜜薯","云南“黑珍珠”葡萄","0"
"465861","2017-06-27","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"465868","2017-06-27","1","2017-07-04","0","丹东黄蚬","刘老汉薄皮吊瓜","0"
"465868","2017-06-27","1","2017-07-06","0","丹东黄蚬","古田鲜银耳","0"
"465868","2017-06-27","1","2017-06-30","0","丹东黄蚬","便携榨汁神器","0"
"465869","2017-06-27","0","2017-06-29","1","秘制牛肝菌","生态巢蜜","1"
"465872","2017-06-27","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"465875","2017-06-29","0",NULL,NULL,"夹心海苔",NULL,"1"
"465880","2017-06-28","1","2017-06-28","1","海南桥沙地瓜","红心火龙果","0"
"465880","2017-06-28","1","2017-07-09","0","海南桥沙地瓜","瑶鸡","0"
"465880","2017-06-28","1","2017-06-29","1","海南桥沙地瓜","生态鲜腐竹","0"
"465903","2017-06-27","0",NULL,NULL,"厄瓜多尔白虾",NULL,"1"
"465905","2017-06-28","0","2017-06-29","1","长绒棉毛巾","生态鲜腐竹","1"
"465905","2017-06-28","0","2017-06-29","1","长绒棉毛巾","麻辣小龙虾","1"
"465911","2017-06-27","0",NULL,NULL,"沁州黄小米",NULL,"0"
"465915","2017-06-28","0","2017-07-05","0","大黄鱼","六鳌红蜜薯","1"
"465915","2017-06-28","0","2017-07-04","1","大黄鱼","瑶鸡","1"
"465915","2017-06-28","0","2017-07-08","0","大黄鱼","安格斯牛肉","1"
"465915","2017-06-28","0","2017-06-29","1","大黄鱼","法国猪肋排","1"
"465915","2017-06-28","0","2017-06-28","1","大黄鱼","生态鲜腐竹","1"
"465915","2017-06-28","0","2017-07-09","1","大黄鱼","原生竹浆本色纸","1"
"465924","2017-06-27","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"465929","2017-06-28","0",NULL,NULL,"麻辣小龙虾",NULL,"1"
"465931","2017-06-27","0","2017-06-27","1","红心火龙果","巨无霸金奇异果","1"
"465950","2017-06-29","0","2017-07-05","0","泰国椰青","泰国椰青","1"
"465958","2017-06-27","0",NULL,NULL,"六鳌红蜜薯",NULL,"0"
"465961","2017-06-27","0",NULL,NULL,"麻辣小龙虾",NULL,"1"
"465969","2017-06-30","0",NULL,NULL,"山楂优块",NULL,"0"
"465973","2017-06-27","0","2017-06-28","1","夹心海苔","每日坚果","1"
"465973","2017-06-27","0","2017-06-30","0","夹心海苔","山楂优块","1"
"465973","2017-06-27","0","2017-06-27","1","夹心海苔","迁西甘栗仁","1"
"465973","2017-06-27","0","2017-06-28","1","夹心海苔","德国皮具护理膏","1"
"466011","2017-06-29","0",NULL,NULL,"新疆切糕",NULL,"0"
"466028","2017-06-27","0",NULL,NULL,"麻辣小龙虾",NULL,"0"
"466035","2017-06-28","0",NULL,NULL,"法国儿童驱蚊手环",NULL,"1"
"466046","2017-06-28","0","2017-06-30","0","每日坚果","海南桥沙地瓜","1"
"466046","2017-06-28","0","2017-07-01","0","每日坚果","鳕鱼水饺","1"
"466066","2017-06-27","0",NULL,NULL,"海南桥沙地瓜",NULL,"0"
"466081","2017-06-30","0",NULL,NULL,"泰国椰青",NULL,"0"
"466103","2017-06-27","0",NULL,NULL,"长绒棉毛巾",NULL,"1"
"466114","2017-06-27","0","2017-07-08","0","丹东黄蚬","山楂优块","1"
"466123","2017-06-28","0","2017-07-08","0","麻辣小龙虾","福建肉燕","0"
"466150","2017-06-27","0","2017-06-27","1","每日坚果","每日坚果","1"
"466150","2017-06-27","0","2017-06-27","1","每日坚果","每日坚果","1"
"466164","2017-06-28","0",NULL,NULL,"夹心海苔",NULL,"1"
"466184","2017-06-27","0","2017-06-28","1","丹东黄蚬","风味腊肠","1"
"466184","2017-06-27","0","2017-07-02","1","丹东黄蚬","丹东黄蚬","1"
"466184","2017-06-27","0","2017-07-02","1","丹东黄蚬","丹东黄蚬","1"
"466202","2017-06-27","0",NULL,NULL,"重庆小面",NULL,"1"
"466210","2017-06-29","0",NULL,NULL,"古田鲜银耳",NULL,"1"
"466213","2017-06-29","0","2017-07-05","1","泰国椰青","南非红西柚","0"
"466213","2017-06-29","0","2017-07-10","1","泰国椰青","泰国椰青","0"
"466213","2017-06-29","0","2017-07-09","1","泰国椰青","高山东魁杨梅","0"
"466215","2017-06-28","0","2017-06-28","1","柳州螺蛳粉","泰国沙竹(山竹)","1"
"466231","2017-06-30","0","2017-07-04","0","刘老汉薄皮吊瓜","六鳌红蜜薯","0"
"466231","2017-06-30","0","2017-07-07","0","刘老汉薄皮吊瓜","丹东黄蚬","0"
"466231","2017-06-30","0","2017-07-04","0","刘老汉薄皮吊瓜","泰国椰青","0"
"466231","2017-06-30","0","2017-06-30","0","刘老汉薄皮吊瓜","蓝莓","0"
"466231","2017-06-30","0","2017-07-07","0","刘老汉薄皮吊瓜","蓝莓","0"
"466231","2017-06-30","0","2017-07-07","0","刘老汉薄皮吊瓜","泰国沙竹(山竹)","0"
"466231","2017-06-30","0","2017-07-04","0","刘老汉薄皮吊瓜","裸酸奶","0"
"466231","2017-06-30","0","2017-07-04","0","刘老汉薄皮吊瓜","裸酸奶","0"
"466233","2017-06-28","0",NULL,NULL,"手工清真牛肉酱",NULL,"1"
"466235","2017-06-28","1","2017-07-06","1","丹东黄蚬","手工清真牛肉酱","1"
"466235","2017-06-28","1","2017-07-03","1","丹东黄蚬","丹东黄蚬","1"
"466235","2017-06-28","1","2017-07-04","1","丹东黄蚬","泰国椰青","1"
"466235","2017-06-28","1","2017-07-10","1","丹东黄蚬","泰国椰青","1"
"466235","2017-06-28","1","2017-06-30","1","丹东黄蚬","法国猪肋排","1"
"466235","2017-06-28","1","2017-06-29","1","丹东黄蚬","生态鲜腐竹","1"
"466235","2017-06-28","1","2017-07-09","1","丹东黄蚬","生态鲜腐竹","1"
"466235","2017-06-28","1","2017-07-03","1","丹东黄蚬","麻辣小龙虾","1"
"466244","2017-06-27","0",NULL,NULL,"便携榨汁神器",NULL,"0"
"466251","2017-06-27","0",NULL,NULL,"五彩野鸡蛋",NULL,"1"
"466259","2017-06-27","0","2017-06-29","1","手工面","麻辣小龙虾","1"
"466273","2017-06-30","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"466306","2017-06-28","0","2017-06-29","0","泰国椰青","生态鲜腐竹","0"
"466357","2017-06-28","0",NULL,NULL,"巨无霸金奇异果",NULL,"1"
"466381","2017-06-27","0",NULL,NULL,"五彩野鸡蛋",NULL,"0"
"466383","2017-06-29","0",NULL,NULL,"越南百香果",NULL,"1"
"466400","2017-06-27","0",NULL,NULL,"夹心海苔",NULL,"1"
"466415","2017-06-27","0",NULL,NULL,"福建肉燕",NULL,"0"
"466422","2017-06-28","0",NULL,NULL,"重庆小面",NULL,"0"
"466426","2017-06-30","0","2017-07-06","0","泰国沙竹(山竹)","泰国沙竹(山竹)","0"
"466452","2017-06-28","0",NULL,NULL,"柳州螺蛳粉",NULL,"0"
"466456","2017-06-28","0",NULL,NULL,"珍珠小笼包",NULL,"1"
"466493","2017-06-30","0","2017-07-02","0","红心火龙果","枣想核你在一起","1"
"466493","2017-06-30","0","2017-07-06","0","红心火龙果","泰国椰青","1"
"466493","2017-06-30","0","2017-07-02","0","红心火龙果","麻辣小龙虾","1"
"466493","2017-06-30","0","2017-07-09","1","红心火龙果","鳕鱼水饺","1"
"466496","2017-06-28","0",NULL,NULL,"麻辣小龙虾",NULL,"0"
"466502","2017-06-29","0",NULL,NULL,"生态鲜腐竹",NULL,"1"
"466504","2017-06-28","0",NULL,NULL,"麻辣小龙虾",NULL,"1"
"466516","2017-06-28","1",NULL,NULL,"六鳌红蜜薯",NULL,"1"
"466527","2017-06-28","0","2017-06-30","1","麻辣小龙虾","夹心海苔","1"
"466527","2017-06-28","0","2017-06-29","1","麻辣小龙虾","北极甜虾","1"
"466535","2017-06-28","0","2017-06-30","0","夹心海苔","儿童便携水壶","1"
"466551","2017-06-28","0","2017-06-28","1","丹东黄蚬","夹心海苔","1"
"466551","2017-06-28","0","2017-07-02","0","丹东黄蚬","生态鲜腐竹","1"
"466551","2017-06-28","0","2017-06-28","1","丹东黄蚬","鲜榨果汁","1"
"466556","2017-06-28","0",NULL,NULL,"巨无霸金奇异果",NULL,"0"
"466561","2017-06-29","0",NULL,NULL,"南非红西柚",NULL,"1"
"466565","2017-06-28","0",NULL,NULL,"麻辣小龙虾",NULL,"1"
"466572","2017-06-28","0",NULL,NULL,"泰国椰青",NULL,"1"
"466586","2017-06-29","0",NULL,NULL,"麻辣小龙虾",NULL,"1"
"466602","2017-06-28","0","2017-06-28","1","泰国椰青","丹东黄蚬","0"
"466602","2017-06-28","0","2017-06-30","0","泰国椰青","海南桥沙地瓜","0"
"466603","2017-06-28","0","2017-06-28","1","丹东黄蚬","丹东黄蚬","1"
"466603","2017-06-28","0","2017-06-28","1","丹东黄蚬","夹心海苔","1"
"466614","2017-06-28","0",NULL,NULL,"阿根廷红虾",NULL,"1"
"466639","2017-06-28","0","2017-07-01","0","美早大樱桃","泰国龙眼","0"
"466639","2017-06-28","0","2017-07-01","0","美早大樱桃","海阳网纹蜜瓜","0"
"466641","2017-06-28","0","2017-06-28","1","麻辣小龙虾","丹东黄蚬","1"
"466641","2017-06-28","0","2017-06-28","1","麻辣小龙虾","美早大樱桃","1"
"466646","2017-06-28","0","2017-07-01","1","丹东黄蚬","丹东黄蚬","1"
"466646","2017-06-28","0","2017-06-29","1","丹东黄蚬","珍珠小笼包","1"
"466654","2017-06-28","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"466657","2017-06-29","0","2017-07-03","0","泰国椰青","六鳌红蜜薯","0"
"466657","2017-06-29","0","2017-07-03","0","泰国椰青","乐纯希腊酸奶","0"
"466657","2017-06-29","0","2017-06-30","0","泰国椰青","山楂优块","0"
"466657","2017-06-29","0","2017-07-09","0","泰国椰青","多功能清洁膏","0"
"466672","2017-06-28","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"466678","2017-06-28","1","2017-07-04","1","六鳌红蜜薯","福建肉燕","0"
"466678","2017-06-28","1","2017-07-01","0","六鳌红蜜薯","舟山带鱼","0"
"466678","2017-06-28","1","2017-06-30","0","六鳌红蜜薯","腊杆子烧鸡","0"
"466678","2017-06-28","1","2017-06-28","1","六鳌红蜜薯","手工面","0"
"466678","2017-06-28","1","2017-06-28","1","六鳌红蜜薯","安格斯牛肉","0"
"466678","2017-06-28","1","2017-07-07","1","六鳌红蜜薯","生态鲜腐竹","0"
"466678","2017-06-28","1","2017-07-06","1","六鳌红蜜薯","散养柴猪肉","0"
"466678","2017-06-28","1","2017-07-05","1","六鳌红蜜薯","东兰乌鸡汤","0"
"466678","2017-06-28","1","2017-07-09","1","六鳌红蜜薯","阳山水蜜桃","0"
"466679","2017-06-28","0","2017-07-10","0","泰国椰青","泰国椰青","0"
"466679","2017-06-28","0","2017-07-08","0","泰国椰青","海阳网纹蜜瓜","0"
"466679","2017-06-28","0","2017-06-28","1","泰国椰青","海南桥沙地瓜","0"
"466679","2017-06-28","0","2017-07-02","0","泰国椰青","海南高山青柠檬","0"
"466686","2017-06-30","0",NULL,NULL,"海南桥沙地瓜",NULL,"0"
"466693","2017-06-28","0",NULL,NULL,"福建肉燕",NULL,"1"
"466704","2017-06-28","0","2017-06-28","1","海南桥沙地瓜","五彩野鸡蛋","1"
"466710","2017-06-30","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"466722","2017-06-28","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"466724","2017-06-29","0","2017-06-29","0","每日坚果","六鳌红蜜薯","1"
"466724","2017-06-29","0","2017-06-29","1","每日坚果","柳州螺蛳粉","1"
"466730","2017-06-28","0",NULL,NULL,"泰国椰青",NULL,"1"
"466734","2017-06-28","0",NULL,NULL,"《海的女儿·黎明钟声》",NULL,"0"
"466777","2017-06-29","0",NULL,NULL,"麻辣小龙虾",NULL,"1"
"466829","2017-06-28","0",NULL,NULL,"泰国椰青",NULL,"1"
"466831","2017-06-29","0",NULL,NULL,"多效过滤净水壶",NULL,"1"
"466844","2017-06-28","0",NULL,NULL,"红心火龙果",NULL,"1"
"466855","2017-06-28","0",NULL,NULL,"麻辣小龙虾",NULL,"0"
"466885","2017-06-28","0",NULL,NULL,"海南桥沙地瓜",NULL,"1"
"466893","2017-06-28","0",NULL,NULL,"厄瓜多尔白虾",NULL,"1"
"466895","2017-06-28","0",NULL,NULL,"夹心海苔",NULL,"1"
"466897","2017-06-29","0",NULL,NULL,"夹心海苔",NULL,"0"
"466905","2017-06-28","0",NULL,NULL,"裸酸奶",NULL,"1"
"466906","2017-06-29","0","2017-07-02","0","麻辣小龙虾","刘老汉薄皮吊瓜","1"
"466906","2017-06-29","0","2017-07-01","0","麻辣小龙虾","麻辣小龙虾","1"
"466915","2017-06-28","0","2017-07-07","0","夹心海苔","泰国椰青","1"
"466915","2017-06-28","0","2017-07-08","0","夹心海苔","湖南米粉","1"
"466915","2017-06-28","0","2017-07-07","0","夹心海苔","麻辣小龙虾","1"
"466932","2017-06-29","0",NULL,NULL,"泰国椰青",NULL,"0"
"466948","2017-06-28","1","2017-06-28","0","丹东黄蚬","海南桥沙地瓜","0"
"466962","2017-06-28","0",NULL,NULL,"多功能清洁膏",NULL,"1"
"466985","2017-06-28","0",NULL,NULL,"重庆小面",NULL,"1"
"466995","2017-06-28","0",NULL,NULL,"厄瓜多尔白虾",NULL,"1"
"467005","2017-06-28","0",NULL,NULL,"南非红西柚",NULL,"0"
"467016","2017-06-28","0",NULL,NULL,"鲜榨果汁",NULL,"1"
"467017","2017-06-28","0","2017-06-29","1","夹心海苔","巨无霸金奇异果","1"
"467017","2017-06-28","0","2017-07-05","0","夹心海苔","南极银鳕鱼(犬牙鱼)","1"
"467017","2017-06-28","0","2017-06-29","1","夹心海苔","丹东黄蚬","1"
"467017","2017-06-28","0","2017-07-01","0","夹心海苔","泰国椰青","1"
"467017","2017-06-28","0","2017-07-08","0","夹心海苔","泰国椰青","1"
"467017","2017-06-28","0","2017-07-01","0","夹心海苔","山楂优块","1"
"467017","2017-06-28","0","2017-07-06","0","夹心海苔","厄瓜多尔白虾","1"
"467017","2017-06-28","0","2017-07-05","0","夹心海苔","重庆小面","1"
"467017","2017-06-28","0","2017-07-05","1","夹心海苔","多功能清洁膏","1"
"467020","2017-06-28","0",NULL,NULL,"柳州螺蛳粉",NULL,"1"
"467024","2017-06-28","0",NULL,NULL,"夹心海苔",NULL,"1"
"467045","2017-06-28","1",NULL,NULL,"智能即热净水吧",NULL,"0"
"467051","2017-06-29","0",NULL,NULL,"夹心海苔",NULL,"1"
"467069","2017-06-28","0","2017-06-28","1","《海的女儿·黎明钟声》","每日坚果","1"
"467082","2017-06-28","1","2017-07-04","0","五彩野鸡蛋","裸酸奶","1"
"467084","2017-06-28","0","2017-06-28","1","丹东黄蚬","重庆小面","1"
"467088","2017-06-28","0",NULL,NULL,"红心火龙果",NULL,"1"
"467089","2017-06-28","0",NULL,NULL,"泰国沙竹(山竹)",NULL,"1"
"467091","2017-06-29","0",NULL,NULL,"夹心海苔",NULL,"1"
"467099","2017-06-28","0",NULL,NULL,"便携榨汁神器",NULL,"1"
"467103","2017-06-28","0",NULL,NULL,"丹东黄蚬",NULL,"0"
"467111","2017-06-28","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"467112","2017-06-28","0",NULL,NULL,"风干牛肉干",NULL,"0"
"467135","2017-06-28","0",NULL,NULL,"丹东黄蚬",NULL,"0"
"467136","2017-06-28","0",NULL,NULL,"泰国椰青",NULL,"1"
"467141","2017-06-28","0",NULL,NULL,"便携榨汁神器",NULL,"0"
"467149","2017-06-28","0",NULL,NULL,"生态鲜腐竹",NULL,"1"
"467152","2017-06-28","0",NULL,NULL,"生态鲜腐竹",NULL,"0"
"467155","2017-06-28","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"467158","2017-06-28","0",NULL,NULL,"生态鲜腐竹",NULL,"0"
"467177","2017-06-29","0",NULL,NULL,"便携榨汁神器",NULL,"1"
"467186","2017-06-28","0","2017-07-10","0","迁西甘栗仁","海南高山青柠檬","1"
"467187","2017-06-28","0",NULL,NULL,"夹心海苔",NULL,"1"
"467192","2017-06-28","0","2017-06-29","0","海南桥沙地瓜","海南桥沙地瓜","0"
"467195","2017-06-28","0",NULL,NULL,"每日坚果",NULL,"1"
"467196","2017-06-28","0",NULL,NULL,"手工清真牛肉酱",NULL,"0"
"467216","2017-06-29","0","2017-07-07","0","丹东黄蚬","丹东黄蚬","1"
"467221","2017-06-28","0","2017-07-06","0","泰国椰青","山楂优块","1"
"467221","2017-06-28","0","2017-07-05","1","泰国椰青","儿童便携水壶","1"
"467221","2017-06-28","0","2017-07-09","0","泰国椰青","儿童便携水壶","1"
"467225","2017-06-28","0",NULL,NULL,"夹心海苔",NULL,"1"
"467227","2017-06-28","0",NULL,NULL,"夹心海苔",NULL,"1"
"467255","2017-06-28","0","2017-06-29","1","丹东黄蚬","泰国椰青","1"
"467268","2017-06-28","0",NULL,NULL,"麻辣小龙虾",NULL,"1"
"467271","2017-06-28","0","2017-06-28","0","云南“黑珍珠”葡萄","六鳌红蜜薯","1"
"467271","2017-06-28","0","2017-06-29","1","云南“黑珍珠”葡萄","湖南米粉","1"
"467285","2017-06-28","0","2017-07-03","0","麻辣小龙虾","和田玉枣","1"
"467285","2017-06-28","0","2017-06-28","1","麻辣小龙虾","丹东黄蚬","1"
"467285","2017-06-28","0","2017-06-30","0","麻辣小龙虾","山楂优块","1"
"467289","2017-06-28","0",NULL,NULL,"红心火龙果",NULL,"0"
"467292","2017-06-29","0",NULL,NULL,"夹心海苔",NULL,"1"
"467297","2017-06-28","0",NULL,NULL,"刘老汉薄皮吊瓜",NULL,"1"
"467303","2017-06-28","0",NULL,NULL,"厄瓜多尔白虾",NULL,"1"
"467315","2017-06-28","0","2017-06-28","0","泰国沙竹(山竹)","六鳌红蜜薯","1"
"467315","2017-06-28","0","2017-06-29","1","泰国沙竹(山竹)","五彩野鸡蛋","1"
"467315","2017-06-28","0","2017-06-29","1","泰国沙竹(山竹)","古田鲜银耳","1"
"467327","2017-06-28","0","2017-06-28","1","丹东黄蚬","麻辣小龙虾","1"
"467331","2017-06-28","0","2017-06-30","0","麻辣小龙虾","珍珠小笼包","0"
"467333","2017-06-28","0","2017-06-28","1","多功能清洁膏","海南桥沙地瓜","1"
"467334","2017-06-28","0",NULL,NULL,"海南桥沙地瓜",NULL,"1"
"467336","2017-06-28","0","2017-06-28","0","每日坚果","六鳌红蜜薯","1"
"467336","2017-06-28","0","2017-07-03","0","每日坚果","五彩野鸡蛋","1"
"467336","2017-06-28","0","2017-06-29","0","每日坚果","南非红西柚","1"
"467341","2017-06-28","0","2017-06-29","1","海南桥沙地瓜","多功能清洁膏","1"
"467345","2017-06-28","0","2017-07-04","0","六鳌红蜜薯","六鳌红蜜薯","1"
"467345","2017-06-28","0","2017-07-04","0","六鳌红蜜薯","六鳌红蜜薯","1"
"467345","2017-06-28","0","2017-07-07","0","六鳌红蜜薯","六鳌红蜜薯","1"
"467348","2017-06-28","0","2017-07-09","0","生态鲜腐竹","越南百香果","0"
"467366","2017-06-28","0",NULL,NULL,"泰国椰青",NULL,"1"
"467374","2017-06-28","0","2017-07-03","0","六鳌红蜜薯","南非红西柚","1"
"467374","2017-06-28","0","2017-06-29","1","六鳌红蜜薯","海南桥沙地瓜","1"
"467376","2017-06-28","0","2017-07-03","1","六鳌红蜜薯","丹东黄蚬","0"
"467376","2017-06-28","0","2017-06-29","1","六鳌红蜜薯","泰国椰青","0"
"467376","2017-06-28","0","2017-07-02","0","六鳌红蜜薯","泰国椰青","0"
"467376","2017-06-28","0","2017-07-04","0","六鳌红蜜薯","泰国沙竹(山竹)","0"
"467376","2017-06-28","0","2017-07-07","0","六鳌红蜜薯","泰国沙竹(山竹)","0"
"467376","2017-06-28","0","2017-06-30","1","六鳌红蜜薯","东兰乌鸡汤","0"
"467387","2017-06-28","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"467392","2017-06-28","0",NULL,NULL,"六鳌红蜜薯",NULL,"0"
"467396","2017-06-28","0",NULL,NULL,"六鳌红蜜薯",NULL,"0"
"467402","2017-06-30","0",NULL,NULL,"古田鲜银耳",NULL,"0"
"467413","2017-06-28","1","2017-06-29","1","六鳌红蜜薯","青岛玲珑圣女果","0"
"467422","2017-06-30","0",NULL,NULL,"刘老汉薄皮吊瓜",NULL,"0"
"467432","2017-06-29","0","2017-07-01","0","生态鲜腐竹","刘老汉薄皮吊瓜","1"
"467437","2017-06-28","0",NULL,NULL,"巨无霸金奇异果",NULL,"1"
"467440","2017-06-29","0","2017-06-30","0","泰国椰青","越南百香果","0"
"467440","2017-06-29","0","2017-07-03","0","泰国椰青","青岛玲珑圣女果","0"
"467443","2017-06-29","0",NULL,NULL,"多效过滤净水壶",NULL,"1"
"467446","2017-06-28","0",NULL,NULL,"每日坚果",NULL,"0"
"467463","2017-06-29","0","2017-06-29","1","藜麦","海南桥沙地瓜","1"
"467477","2017-06-28","0","2017-06-28","1","泰国椰青","红心火龙果","1"
"467477","2017-06-28","0","2017-07-05","0","泰国椰青","泰国沙竹(山竹)","1"
"467479","2017-06-28","1",NULL,NULL,"麻辣小龙虾",NULL,"0"
"467482","2017-06-30","0","2017-07-08","0","丹东黄蚬","泰国龙眼","1"
"467483","2017-06-28","0","2017-07-06","0","六鳌红蜜薯","古田鲜银耳","0"
"467483","2017-06-28","0","2017-06-30","0","六鳌红蜜薯","生态鲜腐竹","0"
"467483","2017-06-28","0","2017-07-06","0","六鳌红蜜薯","泰国沙竹(山竹)","0"
"467488","2017-06-29","0","2017-06-30","0","麻辣小龙虾","泰国沙竹(山竹)","1"
"467508","2017-06-28","0",NULL,NULL,"五彩野鸡蛋",NULL,"1"
"467552","2017-06-28","0","2017-06-28","1","美早大樱桃","南极银鳕鱼(犬牙鱼)","1"
"467552","2017-06-28","0","2017-06-28","1","美早大樱桃","大黄鱼","1"
"467552","2017-06-28","0","2017-06-28","1","美早大樱桃","法国猪肋排","1"
"467560","2017-06-28","0",NULL,NULL,"便携榨汁神器",NULL,"1"
"467576","2017-06-28","0","2017-06-29","1","泰国椰青","每日坚果","0"
"467576","2017-06-28","0","2017-07-04","0","泰国椰青","便携榨汁神器","0"
"467576","2017-06-28","0","2017-07-06","0","泰国椰青","多功能清洁膏","0"
"467576","2017-06-28","0","2017-07-04","0","泰国椰青","法国儿童驱蚊手环","0"
"467580","2017-06-28","0","2017-06-28","1","丹东黄蚬","每日坚果","1"
"467580","2017-06-28","0","2017-07-05","1","丹东黄蚬","泰国沙竹(山竹)","1"
"467598","2017-06-28","0","2017-06-28","1","瑶鸡","五常粥米","0"
"467612","2017-06-28","0",NULL,NULL,"泰国沙竹(山竹)",NULL,"1"
"467616","2017-06-28","0","2017-06-28","1","麻辣小龙虾","生态鲜腐竹","0"
"467621","2017-06-29","0","2017-07-06","0","海阳网纹蜜瓜","刘老汉薄皮吊瓜","0"
"467621","2017-06-29","0","2017-07-06","0","海阳网纹蜜瓜","泰国沙竹(山竹)","0"
"467621","2017-06-29","0","2017-07-02","0","海阳网纹蜜瓜","麻辣小龙虾","0"
"467621","2017-06-29","0","2017-06-29","0","海阳网纹蜜瓜","北极甜虾","0"
"467626","2017-06-28","0",NULL,NULL,"刘老汉薄皮吊瓜",NULL,"0"
"467636","2017-06-29","0","2017-07-09","0","湖南米粉","五彩野鸡蛋","0"
"467636","2017-06-29","0","2017-07-09","0","湖南米粉","重庆小面","0"
"467639","2017-06-28","0",NULL,NULL,"海南桥沙地瓜",NULL,"1"
"467642","2017-06-29","0",NULL,NULL,"法国儿童驱蚊手环",NULL,"1"
"467647","2017-06-29","0","2017-07-06","0","北极甜虾","丹东黄蚬","0"
"467647","2017-06-29","0","2017-07-06","0","北极甜虾","北极甜虾","0"
"467654","2017-06-28","0",NULL,NULL,"海南桥沙地瓜",NULL,"1"
"467665","2017-06-28","1","2017-07-01","0","刘老汉薄皮吊瓜","刘老汉薄皮吊瓜","0"
"467672","2017-06-28","0","2017-07-05","0","风味腊肠","丹东黄蚬","1"
"467672","2017-06-28","0","2017-06-29","1","风味腊肠","麻辣小龙虾","1"
"467672","2017-06-28","0","2017-07-05","0","风味腊肠","麻辣小龙虾","1"
"467679","2017-06-28","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"467688","2017-06-29","0",NULL,NULL,"红心火龙果",NULL,"0"
"467705","2017-06-28","0","2017-07-03","0","刘老汉薄皮吊瓜","刘老汉薄皮吊瓜","0"
"467706","2017-06-28","0","2017-06-28","0","麻辣小龙虾","丹东黄蚬","1"
"467714","2017-06-30","0","2017-06-30","1","丹东黄蚬","夹心海苔","1"
"467723","2017-06-28","0","2017-07-04","0","猫山王速冻榴莲","泰国龙眼","0"
"467723","2017-06-28","0","2017-06-28","1","猫山王速冻榴莲","云南“黑珍珠”葡萄","0"
"467723","2017-06-28","0","2017-07-04","0","猫山王速冻榴莲","云南“黑珍珠”葡萄","0"
"467725","2017-06-29","1","2017-07-01","1","丹东黄蚬","乐纯希腊酸奶","1"
"467727","2017-06-28","0","2017-06-29","1","美早大樱桃","巨无霸金奇异果","0"
"467727","2017-06-28","0","2017-07-03","1","美早大樱桃","红心火龙果","0"
"467727","2017-06-28","0","2017-06-29","0","美早大樱桃","六鳌红蜜薯","0"
"467727","2017-06-28","0","2017-07-03","0","美早大樱桃","古田鲜银耳","0"
"467727","2017-06-28","0","2017-07-07","0","美早大樱桃","泰国椰青","0"
"467727","2017-06-28","0","2017-07-05","0","美早大樱桃","泰国沙竹(山竹)","0"
"467735","2017-06-28","0",NULL,NULL,"裸酸奶",NULL,"1"
"467749","2017-06-28","0",NULL,NULL,"巨无霸金奇异果",NULL,"1"
"467756","2017-06-29","0",NULL,NULL,"珍珠小笼包",NULL,"1"
"467763","2017-06-28","0","2017-07-08","0","刘老汉薄皮吊瓜","红心火龙果","0"
"467763","2017-06-28","0","2017-06-30","0","刘老汉薄皮吊瓜","海阳网纹蜜瓜","0"
"467787","2017-06-28","0",NULL,NULL,"青岛玲珑圣女果",NULL,"0"
"467814","2017-06-28","0",NULL,NULL,"丹东黄蚬",NULL,"1"
"467835","2017-06-28","0",NULL,NULL,"六鳌红蜜薯",NULL,"0"
"467843","2017-06-28","0",NULL,NULL,"红心火龙果",NULL,"1"
"467851","2017-06-28","0",NULL,NULL,"重庆小面",NULL,"0"
"467861","2017-06-28","0","2017-06-28","1","丹东黄蚬","红心火龙果","1"
"467861","2017-06-28","0","2017-07-01","0","丹东黄蚬","刘老汉薄皮吊瓜","1"
"467861","2017-06-28","0","2017-06-29","0","丹东黄蚬","六鳌红蜜薯","1"
"467861","2017-06-28","0","2017-07-01","0","丹东黄蚬","乐纯希腊酸奶","1"
"467861","2017-06-28","0","2017-07-07","0","丹东黄蚬","手工清真牛肉酱","1"
"467882","2017-06-28","0","2017-06-30","0","麻辣小龙虾","生态鲜腐竹","1"
"467899","2017-06-28","1","2017-07-03","0","赤焰紫桃","巨无霸金奇异果","0"
"467902","2017-06-28","0",NULL,NULL,"海南桥沙地瓜",NULL,"0"
"467912","2017-06-28","0",NULL,NULL,"巨无霸金奇异果",NULL,"0"
"467943","2017-06-28","0","2017-06-29","1","进口超甜香蕉","丹东黄蚬","1"
"467943","2017-06-28","0","2017-06-28","1","进口超甜香蕉","美早大樱桃","1"
"467943","2017-06-28","0","2017-07-04","0","进口超甜香蕉","海南桥沙地瓜","1"
"467945","2017-06-28","0",NULL,NULL,"每日坚果",NULL,"1"
"467955","2017-06-29","0","2017-06-29","0","丹东黄蚬","五彩野鸡蛋","1"
