id,first,last,num,userid,total_cnt,promotion_cnt,promotion_amt,regular_cnt,regular_amt
"142366","2017-03-17","2017-04-22","5","142366","8","1","20.0000","7","615.7000"
"142382","2017-03-09","2017-04-20","18","142382","18","2","16.0000","16","1363.1000"
"142385","2017-05-03","2017-05-03","1","142385","1",NULL,NULL,"1","99.0000"
"142400","2017-03-05","2017-03-23","4","142400","5","1","6.0000","3","197.0000"
"142414","2017-05-07","2017-05-07","1","142414","1",NULL,NULL,"1","49.0000"
"142435","2017-03-05","2017-04-04","3","142435","3","1","24.0000","2","197.0000"
"142440","2017-03-16","2017-04-20","6","142440","7",NULL,NULL,"7","649.8000"
"142448","2017-03-05","2017-04-14","6","142448","6","2","15.0000","4","277.8000"
"142452","2017-04-10","2017-05-12","8","142452","8","2","40.0000","6","535.8000"
"142454","2017-04-07","2017-04-07","1","142454","1",NULL,NULL,"1","59.0000"
"142457","2017-03-09","2017-05-09","3","142457","3",NULL,NULL,"3","184.8000"
"142476","2017-03-05","2017-04-21","4","142476","4","2","30.0000","2","157.9000"
"142478","2017-03-17","2017-04-06","4","142478","4",NULL,NULL,"4","286.8000"
"142480","2017-03-05","2017-03-22","2","142480","2","1","6.0000","1","69.9000"
"142502","2017-03-24","2017-03-24","1","142502","2",NULL,NULL,"2","118.0000"
"142509","2017-03-28","2017-03-28","1","142509","1",NULL,NULL,"1","85.0000"
"142538","2017-03-30","2017-03-30","1","142538","3",NULL,NULL,"3","209.7000"
"142554","2017-03-17","2017-03-17","1","142554","1",NULL,NULL,"1","59.0000"
"142562","2017-03-05","2017-03-25","4","142562","4",NULL,NULL,"4","327.7000"
"142570","2017-03-19","2017-03-19","1","142570","1",NULL,NULL,"1","89.0000"
"142572","2017-03-05","2017-03-14","2","142572","2",NULL,NULL,"2","196.0000"
"142581","2017-03-16","2017-04-08","2","142581","3",NULL,NULL,"3","186.0000"
"142583","2017-03-07","2017-03-15","5","142583","5","1","25.0000","4","337.7000"
"142586","2017-03-16","2017-03-16","1","142586","1",NULL,NULL,"1","48.0000"
"142618","2017-03-05","2017-04-20","4","142618","5","1","6.0000","3","253.0000"
"142653","2017-03-05","2017-03-29","6","142653","12",NULL,NULL,"12","993.5000"
"142670","2017-03-05","2017-04-22","7","142670","7","1","13.0000","6","377.0000"
"142673","2017-03-14","2017-03-14","1","142673","1",NULL,NULL,"1","79.0000"
"142692","2017-03-05","2017-05-07","3","142692","3",NULL,NULL,"3","426.0000"
"142712","2017-03-31","2017-03-31","1","142712","1",NULL,NULL,"1","128.0000"
"142715","2017-03-05","2017-04-02","2","142715","3",NULL,NULL,"3","226.0000"
"142720","2017-05-12","2017-05-12","1","142720","1",NULL,NULL,"1","78.8000"
"142729","2017-03-05","2017-03-19","3","142729","3",NULL,NULL,"3","237.9000"
"142731","2017-03-05","2017-04-01","2","142731","3",NULL,NULL,"3","354.0000"
"142748","2017-04-21","2017-05-12","15","142748","15","4","25.0000","11","1167.4000"
"142749","2017-03-22","2017-03-22","1","142749","1","1","6.0000",NULL,NULL
"142754","2017-03-22","2017-03-22","1","142754","1",NULL,NULL,"1","59.0000"
"142764","2017-03-05","2017-03-23","2","142764","2",NULL,NULL,"2","148.0000"
"142774","2017-03-18","2017-05-14","22","142774","32","4","65.0000","25","2530.0000"
"142783","2017-03-08","2017-04-21","4","142783","5","3","31.0000","1","48.0000"
"142810","2017-03-18","2017-05-13","5","142810","5",NULL,NULL,"5","389.5000"
"142813","2017-03-20","2017-04-05","4","142813","5","1","6.0000","4","336.9000"
"142823","2017-04-13","2017-04-28","2","142823","2",NULL,NULL,"2","256.0000"
"142851","2017-04-08","2017-05-12","4","142851","4","1","10.0000","3","242.9000"
"142852","2017-05-06","2017-05-08","2","142852","4",NULL,NULL,"4","338.7000"
"142861","2017-03-11","2017-03-25","3","142861","3",NULL,NULL,"3","215.0000"
"142863","2017-03-06","2017-03-28","2","142863","4",NULL,NULL,"4","616.0000"
"142876","2017-03-17","2017-03-17","1","142876","1",NULL,NULL,"1","125.0000"
"142897","2017-03-29","2017-03-29","1","142897","1",NULL,NULL,"1","69.9000"
"142916","2017-04-19","2017-05-14","5","142916","6",NULL,NULL,"6","510.8000"
"142923","2017-03-22","2017-03-24","3","142923","5","2","26.0000","2","158.0000"
"142928","2017-03-18","2017-03-24","2","142928","2","1","30.0000","1","108.0000"
"142931","2017-04-16","2017-04-22","2","142931","2",NULL,NULL,"2","164.9000"
"142934","2017-03-06","2017-05-12","2","142934","2",NULL,NULL,"2","139.8000"
"142935","2017-03-06","2017-03-23","3","142935","3","1","6.0000","2","196.0000"
"142937","2017-03-06","2017-03-19","3","142937","3",NULL,NULL,"3","323.9000"
"142941","2017-03-06","2017-05-09","4","142941","4",NULL,NULL,"4","369.7000"
"142958","2017-03-06","2017-05-09","2","142958","2",NULL,NULL,"2","187.9000"
"142961","2017-05-04","2017-05-04","1","142961","1",NULL,NULL,"1","119.0000"
"142980","2017-03-16","2017-03-16","1","142980","1",NULL,NULL,"1","48.0000"
"142983","2017-03-11","2017-03-25","7","142983","8","1","6.0000","7","576.8000"
"143003","2017-03-14","2017-03-14","1","143003","1",NULL,NULL,"1","48.0000"
"143009","2017-03-08","2017-04-16","2","143009","3","1","9.0000","2","197.9000"
"143010","2017-04-20","2017-04-20","1","143010","1","1","6.0000",NULL,NULL
"143017","2017-03-06","2017-04-08","2","143017","2",NULL,NULL,"2","118.9000"
"143020","2017-03-22","2017-03-22","1","143020","1","1","20.0000",NULL,NULL
"143023","2017-03-06","2017-04-26","8","143023","9","1","9.0000","8","671.8000"
"143027","2017-03-06","2017-03-26","6","143027","7","1","20.0000","5","504.0000"
"143032","2017-03-06","2017-04-21","2","143032","4","1","6.0000","2","196.0000"
"143034","2017-03-13","2017-03-25","3","143034","7",NULL,NULL,"7","629.3000"
"143037","2017-04-12","2017-05-07","2","143037","4",NULL,NULL,"4","305.8000"
"143042","2017-05-12","2017-05-12","1","143042","1",NULL,NULL,"1","69.0000"
"143056","2017-03-20","2017-04-21","4","143056","7","2","20.0000","5","415.6000"
"143064","2017-03-06","2017-03-26","2","143064","3",NULL,NULL,"3","321.9000"
"143071","2017-03-11","2017-05-09","4","143071","6","1","13.0000","5","314.8000"
"143074","2017-03-14","2017-03-14","1","143074","1",NULL,NULL,"1","48.0000"
"143077","2017-04-06","2017-04-06","1","143077","1",NULL,NULL,"1","49.0000"
"143107","2017-03-16","2017-03-16","1","143107","1","1","13.0000",NULL,NULL
"143113","2017-03-06","2017-04-05","3","143113","5",NULL,NULL,"5","420.0000"
"143125","2017-03-06","2017-04-27","3","143125","3",NULL,NULL,"3","296.0000"
"143129","2017-03-06","2017-04-08","6","143129","6",NULL,NULL,"6","650.0000"
"143134","2017-03-25","2017-03-25","1","143134","1",NULL,NULL,"1","89.0000"
"143137","2017-03-23","2017-03-23","1","143137","3",NULL,NULL,"2","236.0000"
"143146","2017-03-15","2017-03-15","2","143146","2",NULL,NULL,"2","146.0000"
"143152","2017-03-20","2017-03-22","2","143152","4",NULL,NULL,"4","268.7000"
"143159","2017-03-06","2017-04-04","2","143159","4",NULL,NULL,"4","393.9000"
"143167","2017-03-06","2017-03-27","3","143167","3",NULL,NULL,"3","207.9000"
"143174","2017-03-08","2017-05-12","8","143174","9","2","15.0000","7","527.5000"
"143177","2017-04-09","2017-04-09","1","143177","1",NULL,NULL,"1","48.0000"
"143178","2017-03-06","2017-03-25","5","143178","5","1","6.0000","4","491.0000"
"143189","2017-05-01","2017-05-01","1","143189","1",NULL,NULL,"1","69.9000"
"143192","2017-03-24","2017-03-24","1","143192","1","1","8.0000",NULL,NULL
"143198","2017-03-11","2017-05-12","8","143198","10","2","45.0000","8","575.5000"
"143203","2017-05-07","2017-05-07","2","143203","2",NULL,NULL,"2","197.8000"
"143217","2017-04-09","2017-04-09","1","143217","1",NULL,NULL,"1","128.0000"
"143220","2017-03-06","2017-03-21","4","143220","6",NULL,NULL,"6","375.8000"
"143236","2017-03-06","2017-04-13","4","143236","4","1","20.0000","3","247.8000"
"143240","2017-03-06","2017-04-11","5","143240","5",NULL,NULL,"5","325.8000"
"143242","2017-03-07","2017-03-19","3","143242","3","1","6.0000","2","158.0000"
"143250","2017-03-25","2017-03-25","1","143250","1",NULL,NULL,"1","99.9000"
"143253","2017-03-22","2017-03-22","2","143253","3","1","12.0000","2","196.0000"
"143255","2017-04-20","2017-04-20","1","143255","1",NULL,NULL,"1","62.8000"
"143267","2017-03-21","2017-04-01","2","143267","6",NULL,NULL,"6","558.5000"
"143276","2017-04-30","2017-04-30","1","143276","1",NULL,NULL,"1","58.8000"
"143286","2017-04-17","2017-04-17","1","143286","1",NULL,NULL,"1","99.9000"
"143288","2017-03-16","2017-04-03","3","143288","3","1","6.0000","2","157.0000"
"143305","2017-04-20","2017-04-20","1","143305","1",NULL,NULL,"1","59.0000"
"143306","2017-03-06","2017-05-14","8","143306","12","1","7.0000","10","689.8000"
"143312","2017-03-15","2017-04-21","5","143312","8","4","44.0000","4","318.7000"
"143320","2017-03-27","2017-04-27","2","143320","2","1","13.0000","1","89.0000"
"143324","2017-03-07","2017-05-14","12","143324","17","1","9.0000","16","1483.3000"
"143330","2017-03-21","2017-03-21","1","143330","1",NULL,NULL,"1","59.0000"
"143333","2017-03-06","2017-04-16","3","143333","3","1","6.0000","2","264.0000"
"143335","2017-03-06","2017-04-09","4","143335","5",NULL,NULL,"5","467.8000"
"143338","2017-03-23","2017-03-26","3","143338","3","1","6.0000","2","158.9000"
"143342","2017-03-19","2017-03-19","1","143342","1",NULL,NULL,"1","89.0000"
"143344","2017-03-06","2017-05-08","4","143344","4","1","13.0000","3","167.9000"
"143347","2017-03-06","2017-03-15","2","143347","2",NULL,NULL,"2","216.0000"
"143354","2017-03-07","2017-04-07","6","143354","7","1","10.0000","6","654.2000"
"143356","2017-03-06","2017-04-08","2","143356","3",NULL,NULL,"3","236.0000"
"143358","2017-03-09","2017-04-15","4","143358","4","1","20.0000","3","186.9000"
"143362","2017-04-12","2017-04-12","1","143362","1",NULL,NULL,"1","139.0000"
"143366","2017-04-22","2017-04-22","1","143366","1","1","13.0000",NULL,NULL
"143367","2017-03-22","2017-03-22","1","143367","1","1","6.0000",NULL,NULL
"143382","2017-03-10","2017-05-04","8","143382","8","2","26.0000","6","507.7000"
"143393","2017-03-20","2017-03-21","2","143393","2",NULL,NULL,"2","207.9000"
"143400","2017-04-22","2017-04-22","1","143400","1",NULL,NULL,"1","218.0000"
"143409","2017-03-22","2017-05-09","8","143409","9",NULL,NULL,"9","775.4000"
"143418","2017-04-30","2017-04-30","1","143418","1",NULL,NULL,"1","69.9000"
"143423","2017-03-22","2017-04-16","3","143423","3",NULL,NULL,"3","177.0000"
"143424","2017-03-06","2017-05-12","4","143424","5","1","7.0000","4","268.7000"
"143429","2017-03-06","2017-04-24","2","143429","2",NULL,NULL,"2","118.9000"
"143437","2017-04-19","2017-04-19","1","143437","1",NULL,NULL,"1","99.0000"
"143452","2017-03-23","2017-03-26","3","143452","4","1","7.0000","3","198.8000"
"143456","2017-03-06","2017-03-31","3","143456","5",NULL,NULL,"5","305.7000"
"143469","2017-03-06","2017-05-01","7","143469","7","2","31.0000","5","475.8000"
"143473","2017-03-06","2017-03-25","5","143473","5","1","9.0000","4","386.8000"
"143476","2017-04-28","2017-05-09","2","143476","2",NULL,NULL,"2","277.0000"
"143482","2017-03-19","2017-03-19","1","143482","1",NULL,NULL,"1","79.0000"
"143491","2017-03-08","2017-03-16","2","143491","2","1","13.0000","1","79.0000"
"143492","2017-03-12","2017-03-14","2","143492","3",NULL,NULL,"3","144.0000"
"143494","2017-03-06","2017-03-21","2","143494","3",NULL,NULL,"3","377.9000"
"143504","2017-03-07","2017-03-30","2","143504","3","1","13.0000","1","99.9000"
"143509","2017-03-21","2017-05-02","3","143509","5","1","6.0000","3","272.0000"
"143511","2017-03-26","2017-03-26","1","143511","1",NULL,NULL,"1","138.0000"
"143528","2017-03-08","2017-03-25","4","143528","4",NULL,NULL,"4","329.6000"
"143550","2017-03-17","2017-03-17","1","143550","1",NULL,NULL,"1","48.0000"
"143551","2017-03-06","2017-03-22","2","143551","2","2","12.0000",NULL,NULL
"143564","2017-03-17","2017-04-01","2","143564","2",NULL,NULL,"2","97.0000"
"143566","2017-04-05","2017-04-05","1","143566","1",NULL,NULL,"1","48.0000"
"143568","2017-03-11","2017-04-19","3","143568","3",NULL,NULL,"3","155.9000"
"143589","2017-04-21","2017-04-21","3","143589","3","1","10.0000","2","128.0000"
"143595","2017-03-15","2017-04-21","16","143595","17","3","29.0000","13","1135.5000"
"143597","2017-03-13","2017-03-22","2","143597","2","1","20.0000","1","49.0000"
"143599","2017-03-06","2017-05-03","4","143599","4","1","6.0000","3","167.9000"
"143609","2017-03-06","2017-05-09","3","143609","3","1","6.0000","2","247.0000"
"143617","2017-03-06","2017-04-21","35","143617","40","5","44.0000","33","3065.3000"
"143629","2017-03-06","2017-04-11","7","143629","8","4","30.0000","3","295.9000"
"143630","2017-03-14","2017-03-14","1","143630","1",NULL,NULL,"1","48.0000"
"143641","2017-04-14","2017-04-14","1","143641","1",NULL,NULL,"1","69.9000"
"143646","2017-03-14","2017-03-15","2","143646","2",NULL,NULL,"2","176.0000"
"143650","2017-03-07","2017-03-26","3","143650","3","2","15.0000","1","129.0000"
"143651","2017-03-06","2017-04-05","3","143651","3","3","46.0000",NULL,NULL
"143661","2017-03-06","2017-03-22","2","143661","2","2","12.0000",NULL,NULL
"143670","2017-03-06","2017-03-23","2","143670","2","2","46.0000",NULL,NULL
"143672","2017-04-25","2017-04-25","1","143672","2",NULL,NULL,"1","48.0000"
"143687","2017-03-22","2017-03-22","1","143687","1","1","6.0000",NULL,NULL
"143701","2017-03-20","2017-03-20","1","143701","1",NULL,NULL,"1","69.0000"
"143709","2017-04-25","2017-04-27","5","143709","5",NULL,NULL,"5","401.8000"
"143712","2017-03-15","2017-03-15","2","143712","3",NULL,NULL,"3","167.8000"
"143717","2017-03-15","2017-04-26","4","143717","10","1","6.0000","7","450.8000"
"143732","2017-03-22","2017-03-22","1","143732","1",NULL,NULL,"1","69.9000"
"143762","2017-03-06","2017-03-25","2","143762","2",NULL,NULL,"2","207.0000"
"143769","2017-03-22","2017-04-20","3","143769","3","1","6.0000","2","182.8000"
"143781","2017-03-06","2017-03-25","9","143781","12","3","25.0000","9","647.8000"
"143793","2017-03-15","2017-05-01","3","143793","4","1","6.0000","3","339.6000"
"143799","2017-03-06","2017-03-29","2","143799","2",NULL,NULL,"2","164.0000"
"143800","2017-03-12","2017-03-18","2","143800","2",NULL,NULL,"2","167.0000"
"143803","2017-03-23","2017-03-23","1","143803","2","1","40.0000",NULL,NULL
"143805","2017-05-12","2017-05-12","3","143805","5","1","5.0000","4","678.7000"
"143814","2017-03-08","2017-03-22","2","143814","4","1","6.0000","3","195.9000"
"143822","2017-03-12","2017-03-22","3","143822","3","1","6.0000","2","96.0000"
"143827","2017-03-12","2017-03-16","2","143827","3",NULL,NULL,"2","147.9000"
"143830","2017-03-08","2017-03-24","2","143830","2","1","10.0000","1","79.0000"
"143832","2017-04-09","2017-04-09","1","143832","2",NULL,NULL,"1","48.0000"
"143857","2017-03-16","2017-03-16","1","143857","1",NULL,NULL,"1","48.0000"
"143858","2017-03-13","2017-04-22","5","143858","5","1","6.0000","4","225.9000"
"143870","2017-04-25","2017-04-25","1","143870","2",NULL,NULL,"2","154.0000"
"143881","2017-04-07","2017-04-07","1","143881","1",NULL,NULL,"1","49.0000"
"143882","2017-04-05","2017-04-05","1","143882","1","1","20.0000",NULL,NULL
"143885","2017-03-14","2017-04-23","3","143885","3","2","31.0000","1","59.9000"
"143889","2017-03-16","2017-03-16","1","143889","2",NULL,NULL,"2","157.9000"
"143896","2017-03-13","2017-05-13","9","143896","11","2","33.0000","9","787.5000"
"143899","2017-03-23","2017-03-30","2","143899","2","1","7.0000","1","99.9000"
"143904","2017-03-06","2017-04-21","6","143904","7","4","58.0000","2","209.0000"
"143911","2017-03-30","2017-04-09","2","143911","2",NULL,NULL,"2","117.0000"
"143918","2017-03-16","2017-03-16","1","143918","1",NULL,NULL,"1","48.0000"
"143936","2017-03-08","2017-03-17","2","143936","4",NULL,NULL,"4","203.9000"
"143940","2017-03-16","2017-04-23","2","143940","2",NULL,NULL,"2","96.0000"
"143949","2017-05-13","2017-05-13","1","143949","1",NULL,NULL,"1","69.0000"
"143951","2017-03-18","2017-03-18","1","143951","3",NULL,NULL,"3","279.7000"
"143954","2017-04-11","2017-04-11","2","143954","2",NULL,NULL,"2","144.0000"
"143959","2017-03-23","2017-03-23","1","143959","1",NULL,NULL,"1","49.0000"
"143964","2017-03-29","2017-03-29","1","143964","1",NULL,NULL,"1","48.0000"
"143965","2017-03-20","2017-03-21","2","143965","2",NULL,NULL,"2","244.0000"
"143966","2017-03-22","2017-05-05","5","143966","5","3","39.0000","2","138.9000"
"143970","2017-03-19","2017-03-19","1","143970","1",NULL,NULL,"1","79.0000"
"143972","2017-04-22","2017-04-22","1","143972","1","1","25.0000",NULL,NULL
"143976","2017-03-07","2017-05-08","16","143976","18","2","60.0000","16","1449.7000"
"143979","2017-03-15","2017-04-06","4","143979","4",NULL,NULL,"4","351.8000"
"143984","2017-03-06","2017-05-05","14","143984","17","3","44.0000","13","1033.4000"
"143985","2017-03-22","2017-03-22","1","143985","1","1","6.0000",NULL,NULL
"143986","2017-03-11","2017-05-05","7","143986","7","2","14.0000","5","343.0000"
"143992","2017-04-15","2017-05-03","3","143992","3",NULL,NULL,"3","172.9000"
"144023","2017-03-06","2017-04-12","4","144023","4",NULL,NULL,"4","291.9000"
"144028","2017-03-30","2017-03-30","1","144028","1","1","20.0000",NULL,NULL
"144050","2017-03-11","2017-04-17","3","144050","3",NULL,NULL,"3","283.8000"
"144056","2017-03-22","2017-03-22","1","144056","1",NULL,NULL,"1","59.0000"
"144069","2017-03-07","2017-03-19","3","144069","3",NULL,NULL,"3","300.0000"
"144070","2017-03-16","2017-03-16","1","144070","1",NULL,NULL,"1","48.0000"
"144085","2017-05-01","2017-05-01","1","144085","1",NULL,NULL,"1","79.9000"
"144096","2017-03-08","2017-05-02","2","144096","3","2","43.0000","1","0.0000"
"144102","2017-03-09","2017-04-30","4","144102","5",NULL,NULL,"5","366.8000"
"144106","2017-03-09","2017-04-21","14","144106","15","6","66.0000","9","781.5000"
"144117","2017-03-28","2017-03-28","1","144117","1",NULL,NULL,"1","138.0000"
"144135","2017-04-07","2017-04-07","1","144135","1",NULL,NULL,"1","49.0000"
"144142","2017-03-15","2017-04-01","2","144142","2",NULL,NULL,"2","197.0000"
"144145","2017-03-24","2017-03-24","2","144145","2","2","12.0000",NULL,NULL
"144149","2017-03-07","2017-03-30","7","144149","8",NULL,NULL,"8","674.4000"
"144151","2017-03-31","2017-04-17","4","144151","5","2","40.0000","2","135.7000"
"144153","2017-04-23","2017-04-23","1","144153","1",NULL,NULL,"1","108.0000"
"144172","2017-03-12","2017-05-10","7","144172","7",NULL,NULL,"7","596.7000"
"144174","2017-03-07","2017-03-26","3","144174","3","2","21.0000","1","98.0000"
"144178","2017-04-17","2017-05-13","3","144178","3",NULL,NULL,"3","274.6000"
"144208","2017-04-07","2017-04-07","1","144208","1",NULL,NULL,"1","88.0000"
"144224","2017-03-15","2017-03-15","1","144224","1",NULL,NULL,"1","59.0000"
"144231","2017-03-07","2017-05-10","9","144231","10",NULL,NULL,"10","1036.0000"
"144251","2017-03-07","2017-04-20","10","144251","11","1","9.0000","10","921.6000"
