
id,day,time
"4387","7","2017-04-01 16"
"4387","7","2017-04-01 16"
"4387","7","2017-04-01 16"
"4387","7","2017-04-15 18"
"4387","1","2017-04-23 08"
"4387","1","2017-04-23 22"
"4387","1","2017-05-07 08"
"4387","1","2017-05-21 20"
"4427","7","2017-04-29 22"
"4427","7","2017-04-29 22"
"4427","7","2017-04-29 22"
"4427","7","2017-04-29 22"
"4427","7","2017-04-29 22"
"4427","7","2017-05-27 14"
"4433","1","2017-05-07 21"
"4475","7","2017-04-22 16"
"4530","7","2017-03-04 19"
"4530","7","2017-03-11 13"
"4530","1","2017-03-12 15"
"4530","7","2017-03-18 15"
"4530","1","2017-03-19 18"
"4530","1","2017-03-19 18"
"4530","7","2017-03-25 19"
"4530","1","2017-04-09 19"
"4530","1","2017-05-07 09"
"4530","1","2017-05-14 10"
"4719","1","2017-05-21 19"
"4761","7","2017-05-13 10"
"4799","7","2017-04-15 12"
"4813","1","2017-05-07 09"
"4853","7","2017-03-11 23"
"4853","1","2017-03-19 15"
"4853","1","2017-03-26 09"
"4853","1","2017-03-26 13"
"4853","1","2017-03-26 13"
"4853","7","2017-04-22 11"
"4853","7","2017-04-22 11"
"4853","7","2017-05-20 10"
"4853","7","2017-05-20 11"
"4853","1","2017-05-21 10"
"4856","1","2017-03-19 22"
"4856","1","2017-03-19 22"
"4856","7","2017-03-25 16"
"4856","7","2017-03-25 16"
"4857","7","2017-03-11 04"
"4857","7","2017-05-13 17"
"4858","7","2017-04-22 21"
"4858","1","2017-04-30 20"
"4858","1","2017-04-30 20"
"4864","7","2017-03-25 23"
"4864","1","2017-05-07 10"
"4868","7","2017-03-18 08"
"4870","1","2017-03-26 22"
"4870","7","2017-04-22 22"
"4870","1","2017-05-07 21"
"4871","1","2017-03-12 14"
"4871","1","2017-05-14 22"
"4871","1","2017-05-21 19"
"4874","7","2017-03-18 20"
"4874","1","2017-03-26 12"
"4874","1","2017-04-02 11"
"4874","1","2017-04-16 18"
"4874","1","2017-05-07 17"
"4874","1","2017-05-07 17"
"4875","7","2017-03-18 15"
"4875","7","2017-03-18 18"
"4875","7","2017-04-08 21"
"4876","7","2017-04-08 10"
"4877","1","2017-04-09 12"
"4878","7","2017-04-22 16"
"4879","7","2017-03-11 12"
"4879","7","2017-03-18 19"
"4879","1","2017-03-19 18"
"4879","1","2017-03-19 19"
"4879","1","2017-03-19 19"
"4879","7","2017-03-25 08"
"4879","7","2017-03-25 08"
"4879","7","2017-03-25 08"
"4879","1","2017-03-26 14"
"4879","1","2017-03-26 21"
"4879","7","2017-04-22 14"
"4879","1","2017-04-23 10"
"4879","1","2017-05-07 23"
"4879","7","2017-05-13 10"
"4879","7","2017-05-13 10"
"4879","7","2017-05-13 10"
"4879","1","2017-05-14 20"
"4879","1","2017-05-21 20"
"4879","7","2017-05-27 10"
"4880","7","2017-03-04 22"
"4880","1","2017-03-19 21"
"4880","7","2017-03-25 23"
"4880","7","2017-03-25 23"
"4880","1","2017-03-26 23"
"4880","1","2017-04-02 17"
"4880","7","2017-04-08 19"
"4880","7","2017-04-08 19"
"4880","7","2017-04-22 17"
"4880","1","2017-04-23 19"
"4880","1","2017-04-23 21"
"4880","1","2017-05-07 09"
"4880","1","2017-05-07 09"
"4880","1","2017-05-07 10"
"4880","1","2017-05-21 20"
"4880","1","2017-05-21 20"
"4884","7","2017-03-11 18"
"4884","1","2017-03-26 22"
"4884","7","2017-04-22 15"
"4884","7","2017-04-22 15"
"4884","7","2017-04-22 15"
"4896","1","2017-05-14 10"
"4901","1","2017-03-19 07"
"4901","1","2017-05-21 22"
"4905","7","2017-03-11 11"
"4912","7","2017-03-11 12"
"4912","7","2017-03-11 12"
"4912","7","2017-03-11 13"
"4914","7","2017-04-22 16"
"4914","7","2017-04-22 16"
"4914","7","2017-04-22 16"
"4914","1","2017-05-21 18"
"4938","7","2017-03-25 00"
"4940","7","2017-03-25 21"
"4941","1","2017-05-07 09"
"4941","1","2017-05-07 09"
"4943","7","2017-05-06 16"
"4945","7","2017-03-11 11"
"4945","7","2017-03-11 11"
"4945","7","2017-03-11 11"
"4945","7","2017-03-11 11"
"4945","7","2017-03-11 11"
"4945","7","2017-03-11 11"
"4945","7","2017-03-11 11"
"4945","7","2017-03-18 17"
"4945","7","2017-03-18 17"
"4945","7","2017-03-18 17"
"4945","7","2017-03-18 17"
"4945","7","2017-03-18 17"
"4945","7","2017-03-18 17"
"4945","7","2017-03-18 17"
"4945","7","2017-03-18 17"
"4945","7","2017-03-18 17"
"4945","7","2017-03-18 18"
"4945","7","2017-03-18 18"
"4945","7","2017-03-18 18"
"4945","7","2017-03-18 18"
"4945","7","2017-03-18 18"
"4945","7","2017-03-18 20"
"4945","7","2017-03-18 21"
"4945","7","2017-03-25 10"
"4945","1","2017-03-26 13"
"4945","7","2017-04-15 14"
"4945","7","2017-05-13 18"
"4945","7","2017-05-13 18"
"4945","7","2017-05-20 13"
"4945","7","2017-05-20 13"
"4945","7","2017-05-20 13"
"4945","7","2017-05-27 07"
"4945","7","2017-05-27 07"
"4947","1","2017-03-05 09"
"4947","7","2017-03-11 19"
"4953","7","2017-03-25 08"
"4954","7","2017-03-25 23"
"4955","7","2017-03-18 10"
"4955","1","2017-03-19 23"
"4955","1","2017-03-19 23"
"4955","1","2017-03-19 23"
"4955","1","2017-03-26 15"
"4956","1","2017-05-14 21"
"4956","1","2017-05-14 21"
"4959","1","2017-03-19 19"
"4965","7","2017-03-11 14"
"4965","7","2017-03-11 16"
"4965","1","2017-03-26 13"
"4965","1","2017-04-16 18"
"4967","7","2017-05-20 00"
"4967","7","2017-05-20 00"
"4967","7","2017-05-20 00"
"4967","7","2017-05-20 00"
"4986","1","2017-04-23 10"
"5015","1","2017-05-14 18"
"5034","7","2017-03-11 18"
"5034","7","2017-03-11 18"
"5034","7","2017-03-11 18"
"5034","7","2017-04-29 00"
"5034","7","2017-04-29 20"
"5087","7","2017-03-25 09"
"5099","1","2017-04-02 07"
"5099","1","2017-05-21 20"
"5172","1","2017-03-12 14"
"5172","1","2017-03-19 21"
"5356","1","2017-03-19 17"
"5356","1","2017-04-30 18"
"5356","1","2017-04-30 18"
"5442","1","2017-05-07 10"
"5676","7","2017-03-18 22"
"5676","7","2017-03-18 22"
"5676","1","2017-03-19 23"
"5676","1","2017-03-19 23"
"5676","7","2017-03-25 13"
"5676","7","2017-03-25 13"
"5676","7","2017-04-15 11"
"5759","7","2017-03-11 08"
"5759","7","2017-03-11 08"
"5764","7","2017-03-25 08"
"5764","1","2017-05-14 10"
"5764","1","2017-05-14 10"
"5764","1","2017-05-14 10"
"5769","7","2017-03-11 13"
"5769","7","2017-03-11 13"
"5769","1","2017-03-12 16"
"5769","1","2017-03-12 16"
"5769","7","2017-03-25 21"
"5769","7","2017-03-25 21"
"5769","7","2017-03-25 21"
"5769","7","2017-03-25 21"
"5769","7","2017-03-25 21"
"5769","7","2017-04-29 09"
"5769","7","2017-04-29 20"
"5769","1","2017-05-07 21"
"5779","1","2017-04-02 21"
"5780","7","2017-04-08 13"
"5787","1","2017-04-23 12"
"5787","1","2017-04-23 12"
"5788","1","2017-03-12 13"
"5788","7","2017-05-13 17"
"5788","7","2017-05-13 19"
"5788","1","2017-05-14 19"
"5789","7","2017-03-18 20"
"5789","7","2017-04-22 12"
"5789","7","2017-04-22 12"
"5789","7","2017-04-22 12"
"5794","7","2017-05-13 22"
"5795","7","2017-05-27 15"
"5805","7","2017-04-08 12"
"5805","7","2017-04-15 15"
"5813","7","2017-03-11 17"
"5813","1","2017-03-19 21"
"5813","1","2017-03-19 21"
"5813","1","2017-03-26 14"
"5813","1","2017-03-26 14"
"5813","7","2017-04-22 15"
"5813","7","2017-05-20 13"
"5814","7","2017-03-18 19"
"5814","1","2017-05-21 22"
"5818","7","2017-03-18 14"
"5818","7","2017-03-18 14"
"5818","7","2017-04-15 09"
"5818","7","2017-04-15 09"
"5819","1","2017-03-05 08"
"5819","1","2017-03-19 12"
"5819","1","2017-03-19 12"
"5819","1","2017-03-19 12"
"5819","1","2017-03-19 12"
"5819","1","2017-03-19 19"
"5819","1","2017-03-19 19"
"5819","1","2017-03-19 19"
"5819","7","2017-03-25 08"
"5819","7","2017-03-25 08"
"5819","7","2017-03-25 08"
"5819","7","2017-03-25 08"
"5819","7","2017-03-25 08"
"5819","7","2017-03-25 08"
"5819","7","2017-04-29 21"
"5819","7","2017-05-27 12"
"5820","7","2017-03-11 12"
"5820","7","2017-03-25 15"
"5820","7","2017-03-25 21"
"5820","7","2017-04-01 08"
"5820","7","2017-04-01 09"
"5820","7","2017-04-01 20"
"5820","7","2017-04-29 17"
"5820","1","2017-05-07 09"
"5821","1","2017-03-12 14"
"5823","7","2017-04-01 19"
"5823","7","2017-04-01 19"
"5823","1","2017-05-07 09"
"5823","1","2017-05-07 09"
"5823","1","2017-05-07 09"
"5823","1","2017-05-07 21"
"5823","1","2017-05-07 21"
"5823","1","2017-05-21 20"
"5828","7","2017-03-25 09"
"5828","7","2017-03-25 12"
"5828","7","2017-03-25 14"
"5828","7","2017-04-01 15"
"5828","1","2017-04-23 14"
"5828","7","2017-05-27 15"
"5840","1","2017-05-14 23"
"5840","1","2017-05-14 23"
"5840","7","2017-05-20 00"
"5840","7","2017-05-20 00"
"5852","1","2017-03-26 13"
"5852","7","2017-04-22 19"
"5861","7","2017-03-18 19"
"5861","7","2017-03-25 20"
"5861","7","2017-03-25 20"
"5861","7","2017-03-25 20"
"5861","1","2017-03-26 15"
"5861","1","2017-03-26 15"
"5861","7","2017-04-01 20"
"5861","1","2017-04-02 09"
"5861","1","2017-04-02 10"
"5861","7","2017-04-15 16"
"5861","7","2017-04-15 16"
"5861","7","2017-04-15 16"
"5861","7","2017-04-15 16"
"5861","7","2017-04-22 10"
"5861","1","2017-04-30 11"
"5861","1","2017-04-30 14"
"5861","7","2017-05-13 18"
"5861","7","2017-05-27 11"
"5861","7","2017-05-27 11"
"5869","1","2017-05-07 09"
"5905","7","2017-03-25 09"
"5905","7","2017-03-25 09"
"5937","1","2017-05-21 23"
"6126","1","2017-05-07 10"
"6128","7","2017-03-11 12"
"6128","1","2017-03-26 12"
"6168","1","2017-03-05 12"
"6168","1","2017-03-05 12"
"6168","1","2017-03-05 12"
"6168","1","2017-03-05 13"
"6168","1","2017-03-05 13"
"6168","1","2017-03-05 13"
"6168","7","2017-03-11 17"
"6168","7","2017-03-11 17"
"6168","1","2017-03-19 12"
"6168","1","2017-03-19 12"
"6168","7","2017-04-22 08"
"6168","1","2017-04-23 15"
"6231","1","2017-04-16 10"
"6260","7","2017-04-08 18"
"6260","7","2017-04-22 11"
"6260","1","2017-05-07 22"
"6262","1","2017-04-16 15"
"6262","1","2017-04-16 15"
"6262","1","2017-05-14 22"
"6270","7","2017-04-29 19"
"6274","7","2017-03-11 17"
"6274","1","2017-03-12 14"
"6274","1","2017-03-19 19"
"6274","1","2017-03-19 19"
"6274","7","2017-03-25 10"
"6274","1","2017-03-26 14"
"6274","1","2017-05-14 23"
"6275","1","2017-03-19 19"
"6275","7","2017-04-22 07"
"6275","7","2017-04-22 07"
"6279","7","2017-03-11 19"
"6279","7","2017-03-25 08"
"6279","7","2017-03-25 08"
"6279","7","2017-03-25 09"
"6279","7","2017-03-25 23"
"6279","7","2017-03-25 23"
"6279","7","2017-04-22 15"
"6279","1","2017-04-23 21"
"6279","7","2017-05-13 15"
"6279","7","2017-05-13 18"
"6279","1","2017-05-14 10"
"6279","1","2017-05-14 10"
"6279","1","2017-05-14 16"
"6279","1","2017-05-14 16"
"6279","7","2017-05-27 10"
"6279","7","2017-05-27 11"
"6283","1","2017-04-09 07"
"6283","1","2017-05-07 08"
"6288","7","2017-05-27 11"
"6288","7","2017-05-27 11"
"6292","7","2017-03-11 19"
"6292","7","2017-03-11 19"
"6292","7","2017-03-18 18"
"6292","7","2017-05-06 20"
"6294","1","2017-03-26 12"
"6294","1","2017-03-26 12"
"6310","7","2017-05-13 11"
"6311","1","2017-03-12 14"
"6311","7","2017-03-18 10"
"6311","1","2017-03-19 22"
"6311","7","2017-04-15 11"
"6311","1","2017-05-07 09"
"6311","1","2017-05-07 14"
"6317","7","2017-05-27 15"
"6337","1","2017-03-12 22"
"6337","1","2017-05-07 21"
"6344","7","2017-03-25 16"
"6344","1","2017-04-02 21"
"6344","1","2017-04-02 21"
"6344","1","2017-04-02 21"
"6344","1","2017-04-09 17"
"6344","1","2017-05-21 06"
"6344","1","2017-05-21 14"
"6344","7","2017-05-27 10"
"6376","7","2017-03-11 07"
"6376","7","2017-03-11 07"
"6376","7","2017-03-25 08"
"6376","7","2017-03-25 08"
"6376","1","2017-03-26 20"
"6376","1","2017-03-26 20"
"6376","1","2017-03-26 22"
"6376","7","2017-04-01 15"
"6376","7","2017-04-22 04"
"6376","7","2017-04-22 08"
"6376","7","2017-04-22 22"
"6376","1","2017-05-14 23"
"6376","1","2017-05-14 23"
"6376","1","2017-05-14 23"
"6376","7","2017-05-27 08"
"6376","7","2017-05-27 10"
"6389","7","2017-05-06 21"
"6389","7","2017-05-06 21"
"6389","1","2017-05-21 00"
"6389","7","2017-05-27 11"
"6469","1","2017-05-14 18"
"6469","1","2017-05-14 18"
"6492","1","2017-05-21 11"
"6492","1","2017-05-21 11"
"6492","1","2017-05-21 11"
"6705","7","2017-03-11 20"
"6705","1","2017-03-19 12"
"6705","1","2017-03-19 17"
"6705","7","2017-04-01 20"
"6705","7","2017-04-29 10"
"6705","7","2017-04-29 12"
"6705","1","2017-05-07 20"
"6705","1","2017-05-07 20"
"6724","7","2017-03-25 16"
"6725","7","2017-03-25 15"
"6725","7","2017-03-25 15"
"6725","7","2017-03-25 15"
"6725","7","2017-05-27 13"
"6725","7","2017-05-27 13"
"6725","7","2017-05-27 13"
"6725","7","2017-05-27 13"
"6725","7","2017-05-27 13"
"6734","7","2017-03-11 13"
"6734","1","2017-03-12 10"
"6742","7","2017-03-11 15"
"6742","7","2017-03-25 10"
"6742","7","2017-03-25 10"
"6742","7","2017-03-25 10"
"6746","1","2017-04-16 01"
"6760","7","2017-05-13 10"
"6760","7","2017-05-13 10"
"6760","7","2017-05-13 10"
"6760","7","2017-05-13 15"
"6764","1","2017-04-30 22"
"6764","1","2017-04-30 22"
"6766","7","2017-03-11 12"
"6766","1","2017-04-16 19"
"6766","1","2017-04-16 19"
"6766","7","2017-05-20 22"
"6770","1","2017-04-09 23"
"6770","7","2017-04-22 17"
"6770","7","2017-05-20 00"
"6770","7","2017-05-20 00"
"6791","1","2017-03-12 07"
"6791","7","2017-03-25 23"
"6799","7","2017-03-25 06"
"6799","7","2017-03-25 06"
"6799","1","2017-04-09 07"
"6799","1","2017-04-23 13"
"6799","7","2017-05-13 13"
"6799","7","2017-05-27 12"
"6818","7","2017-04-15 09"
"6818","7","2017-04-15 09"
"6818","1","2017-04-16 22"
"6903","7","2017-04-01 21"
"6904","7","2017-05-13 20"
"6907","7","2017-04-29 15"
"6913","7","2017-03-18 19"
"6913","7","2017-03-18 19"
"6913","1","2017-03-19 19"
"6913","1","2017-04-02 12"
"6913","1","2017-05-07 09"
"6913","7","2017-05-20 13"
"6913","7","2017-05-20 18"
"6914","1","2017-03-26 12"
"6914","1","2017-04-09 19"
"6914","1","2017-04-09 19"
"6914","7","2017-04-22 20"
"6914","7","2017-05-06 17"
"6914","7","2017-05-06 17"
"6914","7","2017-05-06 17"
"6914","7","2017-05-06 17"
"6914","7","2017-05-06 17"
"6914","1","2017-05-07 11"
"6914","7","2017-05-13 11"
"6920","7","2017-05-27 12"
"7022","7","2017-05-20 19"
"7066","1","2017-03-12 21"
"7066","1","2017-03-12 21"
"7066","1","2017-03-12 21"
"7066","7","2017-05-06 21"
"7066","7","2017-05-06 21"
"7066","7","2017-05-13 06"
"7075","7","2017-03-25 00"
"7075","7","2017-03-25 07"
"7075","7","2017-03-25 15"
"7075","1","2017-03-26 21"
"7075","7","2017-04-22 09"
"7075","7","2017-04-22 11"
"7075","7","2017-04-22 21"
"7075","7","2017-04-22 21"
"7075","1","2017-04-30 16"
"7089","1","2017-03-19 22"
"7172","7","2017-03-11 07"
"7172","7","2017-03-11 07"
"7172","7","2017-03-11 07"
"7172","7","2017-04-01 20"
"7172","7","2017-04-08 07"
"7172","7","2017-04-08 07"
"7173","1","2017-03-26 23"
"7173","1","2017-03-26 23"
"7173","1","2017-03-26 23"
"7173","1","2017-05-07 11"
"7173","7","2017-05-13 10"
"7283","7","2017-03-25 23"
"7296","7","2017-03-04 12"
"7296","7","2017-03-18 21"
"7296","7","2017-03-25 09"
"7296","7","2017-03-25 09"
"7296","7","2017-03-25 09"
"7296","7","2017-03-25 10"
"7296","7","2017-03-25 14"
"7296","1","2017-04-16 23"
"7296","7","2017-05-13 18"
"7403","1","2017-05-07 09"
"7412","1","2017-03-12 10"
"7412","1","2017-05-07 09"
"7472","1","2017-03-12 14"
"7472","1","2017-03-19 15"
"7472","1","2017-03-19 15"
"7472","1","2017-04-02 23"
"7472","1","2017-04-30 15"
"7472","1","2017-05-07 21"
"7504","7","2017-03-18 23"
"7517","7","2017-03-18 09"
"7518","1","2017-05-21 19"
"7521","7","2017-03-25 19"
"7521","7","2017-03-25 19"
"7521","7","2017-03-25 19"
"7521","7","2017-03-25 19"
"7526","7","2017-03-18 13"
"7526","1","2017-03-26 19"
"7526","1","2017-04-23 17"
"7587","7","2017-03-25 10"
"7723","1","2017-04-23 10"
"7723","1","2017-04-23 10"
"7723","1","2017-04-23 10"
"7723","7","2017-04-29 07"
"7723","7","2017-04-29 08"
"7728","1","2017-03-26 10"
"7728","1","2017-03-26 10"
"7728","7","2017-04-29 14"
"7728","7","2017-04-29 14"
"7728","7","2017-04-29 14"
"7728","7","2017-04-29 14"
"7728","1","2017-05-07 09"
"7728","1","2017-05-14 16"
"7775","7","2017-04-08 04"
"7815","1","2017-04-16 00"
"7815","1","2017-04-23 21"
"7815","7","2017-04-29 16"
"7821","7","2017-03-25 10"
"7864","1","2017-05-14 23"
"7864","1","2017-05-14 23"
"7885","1","2017-03-19 16"
"7885","7","2017-05-27 12"
"7885","7","2017-05-27 12"
"7889","1","2017-03-05 23"
"7890","1","2017-03-12 14"
"7890","7","2017-03-25 10"
"7890","7","2017-04-01 22"
"7890","7","2017-04-08 23"
"7890","1","2017-04-30 13"
"7890","1","2017-04-30 13"
"7926","1","2017-04-23 09"
"8050","1","2017-03-12 13"
"8050","7","2017-03-18 06"
"8050","7","2017-03-18 08"
"8050","7","2017-05-13 08"
"8121","7","2017-03-04 15"
"8121","1","2017-03-05 15"
"8121","1","2017-03-05 15"
"8121","1","2017-03-12 14"
"8121","1","2017-03-12 14"
"8121","1","2017-03-26 13"
"8121","1","2017-04-23 17"
"8121","1","2017-04-23 17"
"8121","1","2017-05-07 20"
"8124","1","2017-04-09 11"
"8180","1","2017-03-19 19"
"8180","1","2017-04-02 22"
"8197","7","2017-04-08 21"
"8197","7","2017-04-08 21"
"8197","7","2017-04-08 21"
"8197","1","2017-05-07 08"
"8197","1","2017-05-07 08"
"8197","7","2017-05-13 08"
"8197","7","2017-05-13 08"
"8214","7","2017-04-08 12"
"8214","7","2017-04-08 12"
"8214","1","2017-05-07 09"
"8214","7","2017-05-13 16"
"8214","7","2017-05-13 16"
"8217","1","2017-05-07 23"
"8258","7","2017-05-13 16"
"8273","1","2017-04-16 23"
"8312","1","2017-03-19 18"
"8312","7","2017-03-25 10"
"8312","7","2017-03-25 10"
"8312","1","2017-03-26 14"
"8312","1","2017-03-26 14"
"8312","1","2017-03-26 14"
"8316","1","2017-05-07 10"
"8316","1","2017-05-07 10"
"8350","7","2017-05-13 12"
"8350","7","2017-05-13 12"
"8457","7","2017-03-25 00"
"8510","7","2017-05-20 16"
"8510","1","2017-05-21 19"
"8572","1","2017-05-07 14"
"8572","7","2017-05-13 21"
"8572","1","2017-05-14 20"
"8615","1","2017-04-16 22"
"8615","7","2017-05-13 10"
"8615","7","2017-05-13 10"
"8634","1","2017-03-12 14"
"8634","1","2017-03-12 15"
"8640","1","2017-04-09 15"
"8640","1","2017-04-09 15"
"8922","7","2017-03-11 12"
"8922","7","2017-03-11 14"
"9004","1","2017-03-12 01"
"9083","7","2017-05-20 19"
"9083","7","2017-05-20 19"
"9106","7","2017-04-01 21"
"9135","1","2017-03-26 09"
"9135","7","2017-04-15 14"
"9135","1","2017-05-14 19"
"9135","1","2017-05-14 19"
"9135","1","2017-05-21 17"
"9135","1","2017-05-21 17"
"9135","1","2017-05-21 18"
"9135","1","2017-05-21 18"
"9154","7","2017-03-11 12"
"9154","7","2017-03-11 17"
"9154","1","2017-03-12 20"
"9154","1","2017-04-16 16"
"9154","1","2017-04-16 16"
"9154","1","2017-05-07 00"
"9154","1","2017-05-21 10"
"9156","1","2017-03-26 08"
"9156","1","2017-03-26 08"
"9156","7","2017-05-06 20"
"9156","7","2017-05-06 20"
"9156","1","2017-05-07 08"
"9160","1","2017-03-19 19"
"9160","1","2017-03-26 14"
"9160","1","2017-04-23 17"
"9160","1","2017-05-14 16"
"9160","7","2017-05-27 15"
"9261","1","2017-03-26 09"
"9261","7","2017-04-22 12"
"9349","7","2017-03-11 18"
"9349","7","2017-03-18 16"
"9349","1","2017-03-26 15"
"9349","1","2017-03-26 15"
"9349","1","2017-03-26 15"
"9349","1","2017-04-09 10"
"9349","7","2017-05-06 13"
"9349","7","2017-05-20 09"
"9349","7","2017-05-27 11"
"9352","7","2017-03-11 21"
"9352","7","2017-03-18 23"
"9352","7","2017-03-18 23"
"9352","7","2017-03-18 23"
"9352","7","2017-03-18 23"
"9352","7","2017-03-18 23"
"9352","7","2017-03-18 23"
"9352","7","2017-03-18 23"
"9352","7","2017-03-18 23"
"9352","7","2017-03-18 23"
"9352","1","2017-03-19 19"
"9352","1","2017-03-19 19"
"9352","1","2017-03-19 19"
"9352","1","2017-03-26 10"
"9352","1","2017-05-07 00"
"9352","1","2017-05-07 00"
"9352","7","2017-05-13 15"
"9352","7","2017-05-13 15"
"9352","7","2017-05-13 15"
"9352","7","2017-05-13 15"
"9352","7","2017-05-20 11"
"9352","1","2017-05-21 20"
"9383","7","2017-05-13 14"
"9393","1","2017-03-19 12"
"9393","1","2017-03-19 15"
"9393","7","2017-03-25 09"
"9393","7","2017-03-25 11"
"9393","7","2017-03-25 12"
"9393","7","2017-04-29 12"
"9393","7","2017-04-29 12"
"9416","7","2017-04-08 17"
"9416","7","2017-04-29 07"
"9416","7","2017-04-29 07"
"9416","1","2017-05-07 19"
"9451","7","2017-05-13 11"
"9451","7","2017-05-13 11"
"9482","7","2017-05-06 10"
"9482","7","2017-05-06 10"
"9482","1","2017-05-07 21"
"9482","7","2017-05-13 08"
"9482","7","2017-05-13 08"
"9482","7","2017-05-13 10"
"9482","7","2017-05-13 10"
"9482","7","2017-05-13 10"
"9482","7","2017-05-13 10"
"9482","1","2017-05-14 11"
"9482","7","2017-05-27 07"
"9482","7","2017-05-27 12"
"9482","7","2017-05-27 12"
"9482","7","2017-05-27 12"
"9482","7","2017-05-27 12"
"9498","1","2017-04-23 19"
"9547","1","2017-03-12 18"
"9547","1","2017-03-26 14"
"9547","1","2017-04-16 12"
"9547","1","2017-04-23 16"
"9547","1","2017-04-23 16"
"9547","7","2017-04-29 08"
"9547","7","2017-05-06 17"
"9547","1","2017-05-07 06"
"9547","1","2017-05-07 08"
"9547","7","2017-05-20 20"
"9547","1","2017-05-21 15"
"9547","1","2017-05-21 20"
"9578","7","2017-05-13 08"
"9578","1","2017-05-21 16"
"9628","1","2017-04-09 17"
"9628","1","2017-04-09 17"
"9628","1","2017-04-09 17"
"9667","7","2017-03-25 08"
"9667","1","2017-03-26 10"
"9667","1","2017-03-26 20"
"9667","7","2017-04-01 20"
"9667","1","2017-04-09 20"
"9667","1","2017-04-30 12"
"9667","1","2017-05-07 08"
"9667","7","2017-05-13 10"
"9667","1","2017-05-14 16"
"9667","1","2017-05-14 16"
"9667","1","2017-05-14 21"
"9667","1","2017-05-14 21"
"9673","1","2017-05-21 13"
"9674","1","2017-03-12 09"
"9674","1","2017-03-19 15"
"9674","7","2017-03-25 09"
"9696","7","2017-03-11 17"
"9696","1","2017-05-07 00"
"9696","1","2017-05-07 21"
"9697","7","2017-03-25 06"
"9697","7","2017-03-25 07"
"9697","7","2017-03-25 14"
"9698","1","2017-04-09 00"
"9698","7","2017-04-22 08"
"9698","7","2017-04-22 08"
"9698","7","2017-04-22 08"
"9698","1","2017-04-23 14"
"9698","1","2017-04-23 14"
"9698","1","2017-04-23 20"
"9698","7","2017-04-29 09"
"9698","1","2017-05-07 21"
"9698","1","2017-05-14 22"
"9698","1","2017-05-14 22"
"9698","1","2017-05-21 00"
"9698","1","2017-05-21 10"
"9698","7","2017-05-27 09"
"9713","7","2017-03-11 15"
"9714","1","2017-04-09 13"
"9714","7","2017-04-15 14"
"9714","7","2017-04-15 18"
